afeta,a f e t a,
baḡoro,b a ɣ o r o,
duku,d u k u,
gebore,ɡ e b o r e,
gwaḡutu,ɡʷ a ɣ u t u,
ioku,i o k u,
kwaibo,kʷ ai b o,
ḡwatani,ɣʷ a t a n i,
loilo,l oi l o,
midigu,m i d i ɡ u,
raro,r a r o,
