a'ej,ʔ a ʔ e x,
lajoneb',l a x o n e ɓ,
mitz'on,m i tsʼ o n,
masanil,m a s a n i l,
lowoq,l o w o q,
k'ewex,kʼ e w e ʂ,
lawuxh,l a w u ʃ,
waykan,w a j k a n,
stxitam,s tʂ i t a m,
Xhuxhep,ʃ u ʃ e p,
al,ʔ a l,
yalan,j a l a n,
heb',e ɓ,
hemasanil,e m a s a n i l,
q'ax,qʼ a ʂ,
