bo,b o,
kwep,kʷ e p,
namaŋ,n a m a ŋ,
kâ,k ɔ,
mkwabu,m kʷ a b u,
zigok,z i ɡ o k,
mtin,m t i n,
abm,a b m,
ondedak,o n d e d a k,
âbme,ɔ b m e,
yeŋdi,j e ŋ d i,
begwat,b e ɡʷ a t,
