auliaala,ɑ u l i ɑ ː l ɑ,"a"
boasi,β ɔ ɑ s i,"b"
eteae,ɛ t ɛ ɑ ɛ,"e"
uugu,u ː ŋ u,"g"
riqi,r i ɣ i,"i"
karika,k ɑ r i k ɑ,"k"
liula,l i u l ɑ,"l"
teeiem,t ɛ ː i ɛ m,"m"
nogina,n ɔ ŋ i n ɑ,"n"
voto,β ɔ t ɔ,"o"
gepona,ŋ ɛ p ɔ n ɑ,"p"
aqe,ɑ ɣ ɛ,"q"
ararina,ɑ r ɑ r i n ɑ,"r"
sesa,s ɛ s ɑ,"s"
taumattu,t ɑ u m ɑ t ː u,"t"
maulue,m ɑ u l u ɛ,"u"
vella,β ɛ l ː ɑ,"v"
