pong,p o ŋ,
deba,d e b a,
depa,d e p a,
embeki,e m b e ʔ i,
mama,m a m a,
matamlo,m a t a m l o,
uti,u t i,
udi,u d i,
laba,l a b a,
noka,n o ʔ a,
raba,r a b a,
msoaki,m s o a ʔ i,
mlako,m l a ʔ o,
ugonggong,u ɡ o ŋ ɡ o ŋ,
tangnga,t a ŋ ŋ a,
zimzim,z i m z i m,
zala,z a l a,
mrake,m r a ʔ e,
adika,a d i ʔ a,
atabala,a t a b a l a,
bazi,b a z i,
buiri,b u i r i,
boro,b o r o,
kasa,ʔ a s a,
kita,ʔ i t a,
zoli,z o l i,
zoro,z o r o
