'ananini,ʔ a n a n i n i,
va'iga,w a ʔ i ɡ a,
viro,w i ɾ o,
varara,w a ɾ a ɾ a,
tato,t a t o,
txika'da'da,tʃ i k a ɗ a ɗ a,
sirisiri,s i ɾ i s i ɾ i,
siho,s i h o,
makha,m a kʰ a,
kasadari,k a s a d a ɾ i,
badava,b a d a w a,
biviri,b i w i ɾ i,
onimanari,o n i m a n a ɾ i,
pati,p a t i,
okajori,o k a dʒ o ɾ i,
'ojoro,ʔ o dʒ o ɾ o,
savaharo,s a w a h a ɾ o,
siri,s i ɾ i,
jabajo,dʒ a b a dʒ o,
jooma,dʒ o o m a,
kaaroma,k a a ɾ o m a,
vaago,w a a ɡ o,
vadi'bako'bako,w a d i ɓ a k o ɓ a k o,
