aikang,a i k a ŋ,"a"
biib,b i ː b,"b"
cheriich,ʔ ɛ ɾ i ː ʔ,"ch"
dngod,d ŋ o d,"d"
becheleleu,b ɛ ʔ ɛ l ɛ l ɛ u,"e"
mȩngȩlebȩd,m ɛ ŋ ɛ l ɛ b ɛ d,"ȩ"
bilis,b i l i s,"i"
kluk,k l u k,"k"
chelecheloul,ʔ ɛ l ɛ ʔ ɛ l o u l,"l"
ralmchull,ɾ a l m ʔ u l ː,"ll"
mellemau,m ɛ l ː ɛ m a u,"m"
bungungau,b u ŋ u ŋ a u,"ng"
oumerorou,o u m ɛ ɾ o ɾ o u,"o"
rirch,ɾ i ɾ ʔ,"r"
rruoru,r u o ɾ u,"rr"
seseb,s ɛ s ɛ b,"s"
boteto,b o t ɛ t o,"t"
buikruu,b u i k ɾ u ː,"u"
