camueenujun,k a m u e ː n u h u n,
coriquiatunu,k o r i k i a t u n u,
juura,h u ː r a,
mariyateyaca,m a r i j a t e j a k a,
masetenu,m a s e t e n u,
patoonu,p a t o ː n u,
pianee,p i a n e ː,
pihua,p i w a,
