code	name	family	nrules	rules	verify	crubadan	compromised	compromised_other	rules_2	verify_2	crubadan_2	opensubtitles	ldc
iws	Sepik Iwam	Sepik-Ramu,Sepik,Upper Sepik,Iwam	1	Data/iws_SepikIwam/iws.rules	Data/iws_SepikIwam/iws.verify.csv	External/Crubadan2018/iws.txt.bz2
jam	Jamaican Creole	Creole,English based,Atlantic,Western	1	Data/jam_JamaicanCreole/jam.rules	Data/jam_JamaicanCreole/jam.verify.csv	External/Crubadan2018/jam.txt.bz2
jv	Javanese	Austronesian,Malayo-Polynesian,Western Malayo-Polynesian,Sundic,Javanese	1	Data/jv_Javanese/jv.rules	Data/jv_Javanese/jv.verify.csv	External/Crubadan2018/jv.txt.bz2
ka	Georgian	Kartvelian,Karto-Zan,Georgian	1	Data/ka_Georgian/ka.rules	Data/ka_Georgian/ka.verify.csv	External/Crubadan2018/ka.txt.bz2							External/LDC/wordlists/ka.word.filtered.count.tsv.bz2
kbd	Kabardian	North Caucasian,Northwest,Circassian	1	Data/kbd_Kabardian/kbd.rules	Data/kbd_Kabardian/kbd.verify.csv	External/Crubadan2018/kbd.txt.bz2
kjb	Q'anjob'al	Mayan,Kanjobalan-Chujean,Kanjobalan,Kanjobal-Jacaltec	1	Data/kjb_Q'anjob'al/kjb.rules	Data/kjb_Q'anjob'al/kjb.verify.csv	External/Crubadan2018/kjb.txt.bz2
kki	Kagulu	Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,Narrow Bantu,East,Northeast Savanna Bantu,Northeast Coastal Bantu,Ruvu	1	Data/kki_Kagulu/kki.rules	Data/kki_Kagulu/kki.verify.csv	External/Crubadan2018/kki.txt.bz2
kl	Kalaallisut	Eskimo-Aleut,Eskimo,Inuit	1	Data/kl_Kalaallisut/kl.rules	Data/kl_Kalaallisut/kl.verify.csv	External/Crubadan2018/kl.txt.bz2
kn	Kannada	Dravidian,Southern,Tamil-Kannada,Kannada	1	Data/kn_Kannada/kn.rules	Data/kn_Kannada/kn.verify.csv	External/Crubadan2018/kn.txt.bz2
ko	Korean	Language Isolate	1	Data/ko_Korean/ko.rules	Data/ko_Korean/ko.verify.csv	External/Crubadan2018/ko.txt.bz2						External/OpenSubtitles2018/wordlists_uppercase_removed/ko.word.count.tsv.bz2
kpf	Komba	Trans-New Guinea,Main Section,Central and Western,Huon-Finisterre,Huon,Western	1	Data/kpf_Komba/kpf.rules	Data/kpf_Komba/kpf.verify.csv	External/Crubadan2018/kpf.txt.bz2
