akuwalinpë,a k u w a ɽ i n p ɘ,
alisipsik,a ɽ i s i p s i k,
anapamïi,a n a p a m ɨ i,
ehpa,e h p a,
ëë,ɘ,
imjata,i m j a t a,
jemsi,j e m s i,
jolok,j o ɽ o k,
kapau,k a p a u,
sakula,s a k u ɽ a,
umot,u m o t,
wïwï,w ɨ w ɨ,
maa,m a,
kooh,k o h,
sïïp,s ɨ p,
pëk,p ɘ k,
katïp,k a t ɨ p,
man,m a n,
helë,h e ɽ ɘ,
pona,p o n a,
ejahe,e j a h e,
huwa,h u w a,
kaliponotom,k a ɽ i p o n o t o m,
emna,e m n a,
he,h e,
kunka,k u n k a,
wai,w a i,
ëhmelë,ɘ h m e ɽ ɘ,
eja,e j a,
eitëk,e i t ɘ k,
