anaana,a n a ː n a,"a"
tuugaalik,t u ː ɣ a ː l i k,"g"
ilissi,i l i s s i,"i"
nujat,n u j a t,"j"
kaaktuq,k a ː k t u q,"k"
ulu,u l u,"l"
kangiq&iniup,k a ŋ i q ɬ i n i u p,"&"
mauja,m a u j a,"m"
nuna,n u n a,"n"
qanga,q a ŋ a,"ng"
paippaaq,p a i p p a ː q,"p"
qausiqtuq,q a u s i q t u q,"q"
isaruq,i s a ʁ u q,"r"
savik,s a v i k,"s"
titiraut,t i t i ʁ a u t,"t"
uvaguk,u v a ɣ u k,"u"
aiviq,a i v i q,"v"
