kuah,k u a h,
laur,l a u r,
pil,p i l,
lopou,l ɔ p ɔ u,
leb,l ɛ b,
kamlang,k a m l a ŋ,
tabtabil,t a b t a b i l,
pidipid,p i d i p i d,
ngusun,ŋ u s u n,
puhin,p u h i n,
reh,r ɛ h,
gutgutur,ɡ u t ɡ u t u r,
tar,t a r,
ke,k ɛ,
tang,t a ŋ,
pare,p a r ɛ,
ka,k a,
ra,r a,
me,m ɛ,
ahik,a h i k,
la,l a,
tun,t u n,
tamata,t a m a t a,
kare,k a r ɛ,
tasir,t a s i r,
turung,t u r u ŋ,
kara,k a r a,
pe,p ɛ,
toro,t ɔ r ɔ,
tamatang,t a m a t a ŋ,
