'ailao,ʔ a i l a o,
'oti,ʔ o t i,
afafine,a f a f i n e,
ago,a ŋ o,
avaga,a v a ŋ a,
fa'a,f a ʔ a,
fasefulu,f a s e f u l u,
fuāmoa,f u a ː m o a,
iao,i a o,
laulau,l a u l a u,
lē,l e ː,
pei,p e i,
peiseaī,p e i s e a i ː,
uō,u o ː,
tutū,t u t u ː,
lava,l a v a,
tagata,t a ŋ a t a,
ʻua,ʔ u a,
lona,l o n a,
fai,f a i,
foʻi,f o ʔ i,
ʻiā,ʔ i a ː,
lenei,l e n e i,
ʻoutou,ʔ o u t o u,
sa,s a,
ʻona,ʔ o n a,
nei,n e i,
mo,m o,
tele,t e l e,
isi,i s i,
