fe''a,f e ʔ ː a,
leggal,l e ɡ ː a l,
honnduko,h o ⁿd ː u k o,
gujjo,ɡ u dʒ ː o,
wannyo,w a ɲ ː o,
y'amol,ʔʲ a m o l,
weendu,w e ː ⁿd u,
kaafahi,k a ː f a h i,
nyiiri,ɲ i ː r i,
caka,tʃ a k a,
toɓɓere,t o ɓ ː e r e,
mbaalu,ᵐb a ː l u,
ɗowdi,ɗ o w d i,
nofru,n o f r u,
ma'y'yere,m a ʔʲ ː e r e,
kaaŋaaɗo,k a ː ŋ a ː ɗ o,
sappo,s a p ː o,
njahi,ⁿdʒ a h i,
ngam,ᵑɡ a m,
