ghulu,ʁ u l u,
poi,p ɔ i,
tuwu,t u w u,
tangke,t a ᵑk ɛ,
bhera,ɓ ɛ r a,
mbali,ᵐb a l i,
kati,k a t i,
kampuna,k a ᵐp u n a,
fagha,f a ʁ a,
ahadhi,a h a d̪ i,
bage,b a ɡ ɛ,
ringgi,r i ᵑɡ i,
kasopa,k a s ɔ p a,
sunsu,s u ⁿs u,
malingu,m a l i ŋ u,
wanta,w a ⁿt a,
rindi,r i ⁿd i,
