artritída,a r t r i t i ː d a,
baldrián,b a l d r i a ː n,
guľôčka,ɡ u ʎ ʊɔ tʃ k a,
haruspex,ɦ a r u s p ɛ k s,
hmotnosť,ɦ m ɔ t n ɔ s c,
ťarchavý,c a r x a v i ː,
žalúdok,ʒ a l u ː d ɔ k,
šamlík,ʃ a m l i ː k,
jahňacina,j a ɦ ɲ a ts i n a,
klamstvo,k l a m s t v ɔ,
čechizmus,tʃ ɛ x i z m u s,
činnosť,tʃ i n n ɔ s c,
džungľa,dʒ u n ɡ ʎ a,
bryndza,b r i n dz a,
cudzina,ts u dz i n a,
dážďovka,d a ː ʒ ɟ ɔ v k a,
káfir,k a ː f i r,
šógun,ʃ ɔ ː ɡ u n,
svätý,s v ɛ t i ː,
vŕba,v rː b a,
