hikngä,h i k ŋ ɘ,
wätä,β ɘ t ɘ,
bakudupi,b a k u d u p i,
xät,ɣ ɘ t,
yähakaying,j ɘ h a k a j i ŋ
nap,n a p,
gwen,ɡʷ e n,
kwayi,kʷ a j i,
kungwä,k u ŋʷ ɘ,
do,d o,
ge,ɡ e,
