niu,n i u,
urao,u ɾ a o,
igaraa,i ɡ a ɾ a ː,
totori,t o t o ɾ i,
hai,h a i,
rima,ɾ i m a,
waioa,w a i o a,
tahanga,t a h a ŋ a,
nahomera,n a h o m e ɾ a,
abe,a b e,
mwani,mʷ a n i,
ro'u,ɾ o ʔ u,
bwaa,bʷ a ː,
