aragag,a ɾ a ᵑɡ a ᵑɡ,"a"
busog,ᵐb u s o ᵑɡ,"b"
du,ⁿd u,"d"
fweskeg,f w e s k e ᵑɡ,"e"
fak,f a k,"f"
gog,ᵑɡ o ᵑɡ,"g"
ehenog,e h e n o ᵑɡ,"h"
bigisig,ᵐb i ᵑɡ i s i ᵑɡ,"i"
ka,k a,"k"
lofug,ɾ o f u ᵑɡ,"l"
mamug,m a m u ᵑɡ,"m"
ninog,n i n o ᵑɡ,"n"
mawang,m a w a ŋ,"ng"
orug,o ɾ u ᵑɡ,"o"
pup,p u p,"p"
rafu,ɾ a f u,"r"
sumieg,s u m i e ᵑɡ,"s"
tut,t u t,"t"
ohumbug,o h u m ᵐb u ᵑɡ,"u"
wak,w a k,"w"
yi,j i,"y"
