abubuŋi,a b u b u ŋ i,
ahöza,a k ə ts a,
börum,b ə t u m,
böwöm,b ə p ə m,
etkuza,e t k u ts a,
gilja,ɡ i l dz a,
gwak,ɡʷ a k,
ijekwaijek,i dz e k w a i dz e k,
ambiqambi,a m b i kʷ a m b i,
memhombek,m e m ɣ o m b e k,
