sâputnâ,s ɐ p u t n ɐ,
topŋâ,t o p ŋ ɐ,
sumun,s u m u n,
mârum,m ɐ d u m,
waru,w a d u,
imbaŋâ,i m b a ŋ ɐ,
gundu,ɡ u n d u,
bugam,b u ɡ a m,
topkwap,t o p kʷ a p,
gwâlâgwâlâ,ɡʷ ɐ l ɐ ɡʷ ɐ l ɐ,
muyap,m u j a p,
kera,k e d a,
wenza,w e n z a,
gola,ɡ o l a,
hânân,ɐ̥ ː n ɐ n,
âuk,ɐu k,
neule,n eu l e,
