i,i,
a,a,
butiiko,p u t i ː k o,
mwaie,mˠ a i e,
newe,n e βˠ e,
boo,p o ː,
matiuum,m a t i u ː m,
nna,n ː a,
bwe,pˠ e,
robu,ɾ o p u,
reeti,ɾ e ː t i,
mmanii,m ː a n i ː,
tuangnga,t u a ŋ ː a,
kaangaanga,k a ː ŋ a ː ŋ a,
te,t e,
ao,a o,
ni,n i,
bwa,pˠ a,
ae,a e,
na,n a,
ma,m a,
are,a ɾ e,
aki,a k i,
aika,a i k a,
ana,a n a,
iai,i a i,
aomata,a o m a t a,
nako,n a k o,
ake,a k e,
ti,t i,
