yu,j u,
chrangga,tʃ ɹ a ŋ ɡ a,
win,w i n,
dem,d e m,
jakit,dʒ a k i t,
shain,ʃ ai n,
fos,f o s,
bout,b au t,
luk,l u k,
op,o p,
zuu,z u ː,
hiit,h i ː t,
raas,ɹ a ː s,
biak,b ia k,
buat,b ua t,
vuot,v u o t,
