арӑслан,ɑ r ʌ s l ɑ n,
вуннӑ,v u n ː ʌ,
кӗҫӗр,k ɛ ɕ ɛ r,
мӑкӑнь,m ʌ k ʌ n,
пӳрне,p y r n e,
тырӑ,t ɯ r ʌ,
чухӑнлӑх,tʃ u χ ʌ n l ʌ χ,
юханшыв,j u χ ɑ n ʃ ɯ v,
