abaniraqu,a b a n i ɽ a ʔ u,
agita,a ɡ i t a,
aretetaqu,a ɽ e t e t a ʔ u,
attiatti,a t̪ i a t̪ i,
badza,b a dz a,
bairere,b ai ɽ e ɽ e,
bookha,b o ː kx a,
botosa,b o t o s a,
botti,b o t̪ i,
dzadzangi,dz a dz a ŋ i,
eetaqu,e ː t a ʔ u,
emoemo,e m oe m o,
gamaisa,ɡ a m ai s a,
geepo,ɡ e ː p o,
gootaqu,ɡ o ː t a ʔ u,
gohabaqu,ɡ o h a b a ʔ u, 
